"","CKU1","CKU3","CKU4","CKU5","CKU2","CLU1","CLU2","CLU3","CLU4","CLU5","JPU1","JPU2","JPU3","JPU4","JPU5","MHU1","MHU2","MHU3","MHU4","MHU5","YMU1","YMU2","YMU3","YMU4","YMU5"
"OTU3048.p:Tubulinea-Tubulinea_X.g:Saccamoeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU3051.p:Rhizaria-Cercozoa.g:Allapsidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3054.p:Stramenopiles-Bigyra.g:Amphifilaceae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3058.p:Alveolata-Chrompodellids.g:Colpodellida_CHR1_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3060.p:Rhizaria-Cercozoa.g:Rhogostoma-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3061.p:Rhizaria-Cercozoa.g:Novel-Gran-234_X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3064.p:Chlorophyta-Chlorophyta_X.g:Pedinomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"OTU3068.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3073.p:Rhizaria-Cercozoa.g:Paracercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3074.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3076.p:Alveolata-Ciliophora.g:Colpoda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3078.p:Alveolata-Ciliophora.g:Colpoda",0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU3080.p:Stramenopiles-Bigyra.g:Borokaceae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3082.p:Evosea-Evosea_X.g:Soliformovum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3084.p:Alveolata-Ciliophora.g:Colpoda",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3086.p:Breviatea-Breviatea_X.g:Breviata-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3089.p:Stramenopiles-Bigyra.g:MAST-12C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3091.p:Evosea-Evosea_X.g:Ceratiomyxella",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3092.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU3095.p:Rhizaria-Cercozoa.g:Sandonidae_X",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0
"OTU3098.p:Stramenopiles-Gyrista.g:Ochromonadales_clade-XII_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3099.p:Alveolata-Apicomplexa.g:Cryptosporidium3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3100.p:Opisthokonta-Pluriformea.g:Syssomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU3101.p:Picozoa-Picozoa_X.g:Picozoa_XXXXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3102.p:Stramenopiles-Gyrista.g:Synura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3103.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU3105.p:Rhizaria-Cercozoa.g:Cercomonas",0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU3106.p:Rhizaria-Cercozoa.g:Rhogostoma-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3107.p:Rhizaria-Cercozoa.g:Vernalophrys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU3109.p:Nibbleridia-Nibbleridia_X.g:Nibbleromonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3110.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3114.p:Rhizaria-Cercozoa.g:Neoheteromita",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU3115.p:Evosea-Evosea_X.g:WIM80-lineage_X",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3117.p:Rhodophyta-Rhodophyta_X.g:Cyanidiales_XX",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU3123.p:Rhizaria-Cercozoa.g:Paracercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3126.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3136.p:Rhizaria-Cercozoa.g:Novel-clade-3_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"OTU3142.p:Stramenopiles-Gyrista.g:Hemiaulus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3143.p:Rhizaria-Cercozoa.g:Sey055-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3144.p:Opisthokonta-Opisthokonta_X.g:Opisthokonta_XXXXX",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU3146.p:Chlorophyta-Chlorophyta_X.g:Chloromonas",0,0,0,0,1,0,1,0,1,0,0,0,1,0,4,2,1,2,0,3,0,0,0,0,0
"OTU3149.p:Opisthokonta-Choanoflagellata.g:Salpingoecidae_Group_C3_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU3150.p:Stramenopiles-Bigyra.g:Thraustochytriaceae_HK10",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3151.p:Alveolata-Ciliophora.g:Hypotrichia_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3152.p:Rhizaria-Cercozoa.g:Novel-Gran-6_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3153.p:Opisthokonta-Choanoflagellata.g:Salpingoeca",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3154.p:Apusomonada-Apusomonada_X.g:Amastigomonas",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3156.p:Tubulinea-Tubulinea_X.g:Copromyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3157.p:Alveolata-Dinoflagellata.g:Dinophyceae_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3159.p:Discosea-Discosea_X.g:Dermamoebidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3162.p:Rhizaria-Cercozoa.g:Thalassomyxa-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3163.p:Stramenopiles-Bigyra.g:Pseudodendromonadales_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3166.p:Alveolata-Ciliophora.g:PLAGI1_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3167.p:Alveolata-Ciliophora.g:Paratetrahymena",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3168.p:Tubulinea-Tubulinea_X.g:Arcella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3169.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3170.p:Rhizaria-Cercozoa.g:Neocercomonas",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3172.p:Stramenopiles-Gyrista.g:Spumella",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1
"OTU3173.p:Stramenopiles-Gyrista.g:Achlya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3174.p:Rhodophyta-Rhodophyta_X.g:Rhodophyta_XXXXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU3175.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3176.p:Rhizaria-Cercozoa.g:Massisteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3182.p:Alveolata-Ciliophora.g:CONThreeP_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3183.p:Alveolata-Ciliophora.g:Apocyrtolophosis",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU3189.p:Alveolata-Apicomplexa.g:Monocystis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU3190.p:Alveolata-Apicomplexa.g:Monocystis",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
"OTU3191.p:Rhizaria-Cercozoa.g:Sandonidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU3198.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3216.p:Rhizaria-Cercozoa.g:Thalassomyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3219.p:Rhodophyta-Rhodophyta_X.g:Gracilariopsis",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3220.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3221.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3222.p:Chlorophyta-Chlorophyta_X.g:Characiosiphon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3225.p:Alveolata-Ciliophora.g:Exocolpoda",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU3226.p:Alveolata-Ciliophora.g:Cyrtolophosidida_X",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3227.p:Centroplasthelida-Centroplasthelida_X.g:Centroplasthelida_XXXXX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3228.p:Rhizaria-Cercozoa.g:Tremula",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3229.p:Rhizaria-Cercozoa.g:Penardia-lineage_X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3230.p:Rhizaria-Cercozoa.g:NC12B-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3232.p:Evosea-Evosea_X.g:Acramoebidae_X",1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3233.p:Haptophyta-Haptophyta_X.g:Braarudosphaeraceae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3236.p:Stramenopiles-Gyrista.g:Bacteriastrum",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3238.p:Ancyromonadida-Ancyromonadida_X.g:Ancyromonadida_Group-1_X",0,0,1,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3240.p:Rhizaria-Cercozoa.g:Euglyphida_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3241.p:Rhizaria-Cercozoa.g:Allantion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU3242.p:Alveolata-Ciliophora.g:Metopus_2",0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3243.p:Stramenopiles-Gyrista.g:Fistulifera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3244.p:Discosea-Discosea_X.g:Endostelium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3245.p:Chlorophyta-Chlorophyta_X.g:Golenkinia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3246.p:Stramenopiles-Bigyra.g:Bicoecaceae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3247.p:Chlorophyta-Chlorophyta_X.g:Chlorophyta_XXXXX",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3248.p:Rhizaria-Cercozoa.g:Filoreta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3249.p:Chlorophyta-Chlorophyta_X.g:Hariotina",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3250.p:Alveolata-Colponemidia.g:Colponema",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"OTU3252.p:Rhizaria-Cercozoa.g:Sandonidae_X",1,5,2,0,0,13,1,5,6,1,3,1,0,2,2,1,10,7,7,7,1,2,1,2,6
"OTU3254.p:Rhizaria-Cercozoa.g:Thalassomyxa-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3255.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3256.p:Alveolata-Ciliophora.g:Parafurgasonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3258.p:Alveolata-Ciliophora.g:Scuticociliatia_2_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3261.p:Alveolata-Chrompodellids.g:Colpodellida_CHR1_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3262.p:Alveolata-Colponemidia.g:Colponema",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3264.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3266.p:Chlorophyta-Chlorophyta_X.g:Carteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3267.p:Chlorophyta-Chlorophyta_X.g:Oocystella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3269.p:Opisthokonta-Choanoflagellata.g:Monosigidae_Group_M_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3273.p:Opisthokonta-Rotosphaerida.g:Nuclearia",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"OTU3274.p:Alveolata-Ciliophora.g:Holophryidae_X",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3276.p:Discosea-Discosea_X.g:Acanthamoeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU3279.p:Opisthokonta-Choanoflagellata.g:Salpingoeca",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"OTU3280.p:Rhizaria-Cercozoa.g:Sandonidae_X",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3282.p:Rhizaria-Cercozoa.g:Protaspa",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3283.p:Haptophyta-Haptophyta_X.g:Prymnesiophyceae_Clade_D_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"OTU3285.p:Alveolata-Ciliophora.g:Cyrtolophosidida_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3286.p:Rhizaria-Cercozoa.g:Thalassomyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU3287.p:Rhizaria-Cercozoa.g:Cercozoa_XXXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3293.p:Evosea-Evosea_X.g:Ceratiomyxella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU3295.p:Tubulinea-Tubulinea_X.g:Leptomyxa",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,3
"OTU3300.p:Evosea-Evosea_X.g:AND16-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3303.p:Evosea-Evosea_X.g:Ceratiomyxella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3304.p:Discoba-Discoba_X.g:Andalucia",1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"OTU3306.p:Opisthokonta-Opisthokonta_X.g:Tunicaraptor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3307.p:Discoba-Discoba_X.g:Andaluciidae_AND1",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3308.p:Rhizaria-Cercozoa.g:Paulinella",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU3312.p:Evosea-Evosea_X.g:Phalansterium",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3314.p:Rhizaria-Cercozoa.g:Glissomonadida_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3316.p:Tubulinea-Tubulinea_X.g:Flabellulidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3317.p:Chlorophyta-Chlorophyta_X.g:Chlamydomonas",0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU3319.p:Rhizaria-Cercozoa.g:Cercomonas",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3320.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3321.p:Alveolata-Ciliophora.g:Sessilida_X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3323.p:Stramenopiles-Bigyra.g:Amphifilaceae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"OTU3324.p:Rhizaria-Cercozoa.g:Sandonidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3325.p:Alveolata-Ciliophora.g:Oligohymenophorea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3326.p:Stramenopiles-Bigyra.g:Borokaceae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3327.p:Stramenopiles-Gyrista.g:Pseudopleurochloris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3329.p:Evosea-Evosea_X.g:Ceratiomyxella",0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3332.p:Evosea-Evosea_X.g:WIM1-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3335.p:Rhizaria-Cercozoa.g:Thalassomyxa-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3340.p:Rhizaria-Cercozoa.g:Allapsidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3341.p:Chlorophyta-Chlorophyta_X.g:Chlamydomonadales_XX",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3343.p:Alveolata-Ciliophora.g:Platyophrya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3344.p:Alveolata-Ciliophora.g:Colpoda",0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3345.p:Rhizaria-Cercozoa.g:Euglyphida_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3346.p:Stramenopiles-Bigyra.g:Pseudodendromonadales_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3347.p:Discosea-Discosea_X.g:Mycamoeba",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU3350.p:Tubulinea-Tubulinea_X.g:Leptomyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3352.p:Stramenopiles-Gyrista.g:Pseudopleurochloris",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3353.p:Stramenopiles-Bigyra.g:Amphifilaceae_X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3354.p:Alveolata-Apicomplexa.g:Actinocephalidae_NEO1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3355.p:Evosea-Evosea_X.g:AND16-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3356.p:Stramenopiles-Bigyra.g:Pseudodendromonadales_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3357.p:Rhodophyta-Rhodophyta_X.g:Gracilariopsis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3358.p:Rhizaria-Cercozoa.g:Novel-Gran-234_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3362.p:Rhizaria-Cercozoa.g:Rhogostoma-lineage_X",0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1,5,0,0,0,0,1,0,0
"OTU3363.p:Rhizaria-Cercozoa.g:Paulinella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3364.p:Alveolata-Apicomplexa.g:Gregarina1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3365.p:Rhodophyta-Rhodophyta_X.g:Cyanidiales_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU3366.p:Opisthokonta-Choanoflagellata.g:Monosigidae_Group_O_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3369.p:Alveolata-Apicomplexa.g:Cyclospora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU3371.p:Alveolata-Ciliophora.g:Apocyrtolophosis",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3373.p:Alveolata-Ciliophora.g:Cyrtolophosidida_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU3379.p:Rhodophyta-Rhodophyta_X.g:Seirospora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
